book_id,title,author,language,source_url,clean_path,quality_status,reject_reason
16456,"The works of John Dryden, now first collected in eighteen volumes. Volume 06","Dryden, John, 1631-1700; Scott, Walter, 1771-1832 [Editor]",en,https://www.gutenberg.org/cache/epub/16456/pg16456.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16456.txt,accepted,
16459,Musical Memories,"Saint-Saëns, Camille, 1835-1921; Rich, Edwin Gile, 1879-1939 [Translator]",en,https://www.gutenberg.org/cache/epub/16459/pg16459.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16459.txt,accepted,
16473,Queen Hildegarde,"Richards, Laura Elizabeth Howe, 1850-1943",en,https://www.gutenberg.org/cache/epub/16473/pg16473.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16473.txt,accepted,
16500,More Translations from the Chinese,"Waley, Arthur, 1889-1966 [Translator]; Bai, Juyi, 772-846 [Contributor]",en,https://www.gutenberg.org/cache/epub/16500/pg16500.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16500.txt,accepted,
16578,The Kipling Reader Selections from the Books of Rudyard Kipling,"Kipling, Rudyard, 1865-1936",en,https://www.gutenberg.org/cache/epub/16578/pg16578.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16578.txt,accepted,
16767,Half-hours with the Telescope Being a Popular Guide to the Use of the Telescope as a Means of Amusement and Instruction.,"Proctor, Richard A. (Richard Anthony), 1837-1888",en,https://www.gutenberg.org/cache/epub/16767/pg16767.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16767.txt,accepted,
16785,Our Catholic Heritage in English Literature of Pre-Conquest Days,"Hickey, Emily Henrietta, 1845-1924",en,https://www.gutenberg.org/cache/epub/16785/pg16785.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16785.txt,accepted,
16866,"The Eclipse of Faith; Or, A Visit to a Religious Sceptic","Rogers, Henry, 1806-1877",en,https://www.gutenberg.org/cache/epub/16866/pg16866.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16866.txt,accepted,
16891,Peter Parley's Tales About America and Australia,"Goodrich, Samuel G. (Samuel Griswold), 1793-1860; Wilson, T., 1810-1875 [Editor]; Williams, Samuel, 1788-1853 [Illustrator]",en,https://www.gutenberg.org/cache/epub/16891/pg16891.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16891.txt,accepted,
16928,"The Romance of a Pro-Consul Being the Personal Life and Memoirs of the Right Hon. Sir George Grey, K.C.B.","Milne, James, 1865-1951",en,https://www.gutenberg.org/cache/epub/16928/pg16928.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16928.txt,accepted,
16936,"Parker's Second Reader National Series of Selections for Reading, Designed For The Younger Classes In Schools, Academies, &C.","Parker, Richard Green, 1798-1869",en,https://www.gutenberg.org/cache/epub/16936/pg16936.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16936.txt,accepted,
16949,Flowers from a Persian Garden and Other Papers,"Clouston, W. A. (William Alexander), 1843-1896",en,https://www.gutenberg.org/cache/epub/16949/pg16949.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16949.txt,accepted,
16996,Two old faiths,"Mitchell, J. Murray (John Murray), 1815-1904; Muir, William, Sir, 1819-1905",en,https://www.gutenberg.org/cache/epub/16996/pg16996.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/16996.txt,accepted,
17016,"Division of Words Rules for the Division of Words at the Ends of Lines, with Remarks on Spelling, Syllabication and Pronunciation","Hamilton, Frederick W. (Frederick William), 1860-1940",en,https://www.gutenberg.org/cache/epub/17016/pg17016.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17016.txt,accepted,
17024,"The Last Journals of David Livingstone, in Central Africa, from 1865 to His Death, Volume II (of  2), 1869-1873 Continued By A Narrative Of His Last Moments And Sufferings, Obtained From His Faithful Servants Chuma And Susi","Livingstone, David, 1813-1873; Waller, Horace, 1833-1896 [Editor]",en,https://www.gutenberg.org/cache/epub/17024/pg17024.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17024.txt,accepted,
17182,Within the Temple of Isis,"Wagner, Belle M.",en,https://www.gutenberg.org/cache/epub/17182/pg17182.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17182.txt,accepted,
17217,"The Atlantic Monthly, Volume 18, No. 110, December, 1866 A Magazine of Literature, Science, Art, and Politics",Various,en,https://www.gutenberg.org/cache/epub/17217/pg17217.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17217.txt,accepted,
17250,"Mother West Wind ""Where"" Stories","Burgess, Thornton W. (Thornton Waldo), 1874-1965",en,https://www.gutenberg.org/cache/epub/17250/pg17250.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17250.txt,accepted,
17342,The Motor Maid,"Williamson, C. N. (Charles Norris), 1859-1920; Williamson, A. M. (Alice Muriel), 1869-1933",en,https://www.gutenberg.org/cache/epub/17342/pg17342.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17342.txt,accepted,
17377,"The Works of Guy de Maupassant, Volume 4","Maupassant, Guy de, 1850-1893",en,https://www.gutenberg.org/cache/epub/17377/pg17377.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17377.txt,accepted,
17382,A Visit From Saint Nicholas,"Moore, Clement Clarke, 1779-1863; Darley, Felix Octavius Carr, 1822-1888 [Illustrator]",en,https://www.gutenberg.org/cache/epub/17382/pg17382.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17382.txt,accepted,
17684,"Life of Lord Byron, Vol. 1 With His Letters and Journals","Moore, Thomas, 1779-1852",en,https://www.gutenberg.org/cache/epub/17684/pg17684.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17684.txt,accepted,
17721,"The Bay State Monthly, Volume 3, No. 1",Various,en,https://www.gutenberg.org/cache/epub/17721/pg17721.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17721.txt,accepted,
17811,"Grace Harlowe's Junior Year at High School Or, Fast Friends in the Sororities","Chase, Josephine, -1931",en,https://www.gutenberg.org/cache/epub/17811/pg17811.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17811.txt,accepted,
17823,"The Hudson Three Centuries of History, Romance and Invention","Bruce, Wallace, 1844-1914",en,https://www.gutenberg.org/cache/epub/17823/pg17823.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17823.txt,accepted,
17943,The Observations of Henry,"Jerome, Jerome K. (Jerome Klapka), 1859-1927",en,https://www.gutenberg.org/cache/epub/17943/pg17943.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/17943.txt,accepted,
18056,The Tin Soldier,"Bailey, Temple, 1869-1953; Wilson, F. Vaux (Francis Vaux), 1874-1938 [Illustrator]",en,https://www.gutenberg.org/cache/epub/18056/pg18056.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18056.txt,accepted,
18196,"Life and public services of John Quincy Adams, sixth President of the United States, with the eulogy delivered before the Legislature of New York","Seward, William H. (William Henry), 1801-1872",en,https://www.gutenberg.org/cache/epub/18196/pg18196.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18196.txt,accepted,
18214,Our Friend the Dog,"Maeterlinck, Maurice, 1862-1949; Aldin, Cecil, 1870-1935 [Illustrator]; Teixeira de Mattos, Alexander, 1865-1921 [Translator]",en,https://www.gutenberg.org/cache/epub/18214/pg18214.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18214.txt,accepted,
18375,"The Argosy, Vol. 51, No. 5, May, 1891","Various; Wood, Charles W. (Charles William), 1841-1919 [Editor]",en,https://www.gutenberg.org/cache/epub/18375/pg18375.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18375.txt,accepted,
18410,The Canadian Photoplay title of The Land of Promise,"Torbett, D.; Maugham, W. Somerset (William Somerset), 1874-1965",en,https://www.gutenberg.org/cache/epub/18410/pg18410.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18410.txt,accepted,
18441,"Bright-Wits, Prince of Mogadore","Laughlin, Burren; Flood, L. L. (Leopold L.), 1881-",en,https://www.gutenberg.org/cache/epub/18441/pg18441.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18441.txt,accepted,
18544,"Narrative of a Mission to Central Africa Performed in the Years 1850-51, Volume 2 Under the Orders and at the Expense of Her Majesty's Government","Richardson, James, 1806-1851",en,https://www.gutenberg.org/cache/epub/18544/pg18544.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18544.txt,accepted,
18570,Yule-Tide in Many Lands,"Pringle, Mary Poague; Urann, Clara A.; Bridgman, L. J. (Lewis Jesse), 1857-1931 [Illustrator]",en,https://www.gutenberg.org/cache/epub/18570/pg18570.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18570.txt,accepted,
18665,Molly Make-Believe,"Abbott, Eleanor Hallowell, 1872-1958; Tittle, Walter, 1883-1966 [Illustrator]",en,https://www.gutenberg.org/cache/epub/18665/pg18665.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18665.txt,accepted,
18712,Levels of Living Essays on Everyday Ideals,"Cope, Henry Frederick, 1870-1923",en,https://www.gutenberg.org/cache/epub/18712/pg18712.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18712.txt,accepted,
18728,The Well of Saint Clare,"France, Anatole, 1844-1924; Allinson, A. R. (Alfred Richard), 1852-1929 [Translator]",en,https://www.gutenberg.org/cache/epub/18728/pg18728.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18728.txt,accepted,
18772,Twentieth century Negro literature,"Culp, D. W. (Daniel Wallace), 1852-1918 [Editor]",en,https://www.gutenberg.org/cache/epub/18772/pg18772.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18772.txt,accepted,
18788,Post-Prandial Philosophy,"Allen, Grant, 1848-1899",en,https://www.gutenberg.org/cache/epub/18788/pg18788.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18788.txt,accepted,
18908,Christmas,"Schauffler, Robert Haven, 1879-1964 [Editor]",en,https://www.gutenberg.org/cache/epub/18908/pg18908.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/18908.txt,accepted,
19094,Magic A Fantastic Comedy,"Chesterton, G. K. (Gilbert Keith), 1874-1936",en,https://www.gutenberg.org/cache/epub/19094/pg19094.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19094.txt,accepted,
19170,Primavera: Poems by Four Authors,"Phillips, Stephen, 1864-1915; Binyon, Laurence, 1869-1943; Cripps, Arthur Shearly, 1869-1952; Ghose, Manmohan, 1869-1924",en,https://www.gutenberg.org/cache/epub/19170/pg19170.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19170.txt,accepted,
19198,Aliens or Americans?,"Grose, Howard B. (Howard Benjamin), 1851-1939",en,https://www.gutenberg.org/cache/epub/19198/pg19198.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19198.txt,accepted,
19240,Bahá'í prayers,"Bahá'u'lláh, 1817-1892; Bab, ʻAli Muhammad Shirazi, 1819-1850; ʻAbdu'l-Bahá, 1844-1921",en,https://www.gutenberg.org/cache/epub/19240/pg19240.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19240.txt,accepted,
19243,The Advent of Divine Justice,"Shoghi, Effendi, 1897-1957",en,https://www.gutenberg.org/cache/epub/19243/pg19243.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19243.txt,accepted,
19246,The Young Pitcher,"Grey, Zane, 1872-1939",en,https://www.gutenberg.org/cache/epub/19246/pg19246.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19246.txt,accepted,
19342,"Complete Hypnotism, Mesmerism, Mind-Reading and Spiritualism How to Hypnotize: Being an Exhaustive and Practical System of Method, Application, and Use","Alpheus, A.",en,https://www.gutenberg.org/cache/epub/19342/pg19342.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19342.txt,accepted,
19371,The Forfeit,"Cullum, Ridgwell, 1867-1943",en,https://www.gutenberg.org/cache/epub/19371/pg19371.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19371.txt,accepted,
19416,"Illustrated Catalogue of a Portion of the Collections Made During the Field Season of 1881 Third Annual Report of the Bureau of Ethnology to the Secretary of the Smithsonian Institution, 1881-82, Government Printing Office, Washington, 1884, pages 427-510","Holmes, William Henry, 1846-1933",en,https://www.gutenberg.org/cache/epub/19416/pg19416.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19416.txt,accepted,
19418,Confessions of Boyhood,"Albee, John, 1833-1915",en,https://www.gutenberg.org/cache/epub/19418/pg19418.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19418.txt,accepted,
19477,The Young Trailers: A Story of Early Kentucky,"Altsheler, Joseph A. (Joseph Alexander), 1862-1919",en,https://www.gutenberg.org/cache/epub/19477/pg19477.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19477.txt,accepted,
19498,Banzai! by Parabellum,"Grautoff, Ferdinand Heinrich, 1871-1935",en,https://www.gutenberg.org/cache/epub/19498/pg19498.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19498.txt,accepted,
19550,Natural History of the Mammalia of India and Ceylon,"Sterndale, Robert Armitage, 1839-1902",en,https://www.gutenberg.org/cache/epub/19550/pg19550.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19550.txt,accepted,
19607,"The Outdoor Girls in a Winter Camp Or, Glorious Days on Skates and Ice Boats","Hope, Laura Lee",en,https://www.gutenberg.org/cache/epub/19607/pg19607.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19607.txt,accepted,
19659,"The Elements of General Method, Based on the Principles of Herbart","McMurry, Charles A. (Charles Alexander), 1857-1929",en,https://www.gutenberg.org/cache/epub/19659/pg19659.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19659.txt,accepted,
19696,The Joyful Heart,"Schauffler, Robert Haven, 1879-1964",en,https://www.gutenberg.org/cache/epub/19696/pg19696.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19696.txt,accepted,
19819,Milton's Comus,"Milton, John, 1608-1674; Bell, William, 1860-1940 [Editor]",en,https://www.gutenberg.org/cache/epub/19819/pg19819.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19819.txt,accepted,
19853,Bob Hunt in Canada,"Orton, George W., 1873-1958",en,https://www.gutenberg.org/cache/epub/19853/pg19853.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19853.txt,accepted,
19929,"Cad Metti, The Female Detective Strategist; Or, Dudie Dunne Again in the Field","Old Sleuth, 1839?-1898",en,https://www.gutenberg.org/cache/epub/19929/pg19929.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/19929.txt,accepted,
20147,Rip Foster Rides the Gray Planet,"Goodwin, Harold L. (Harold Leland), 1914-1990",en,https://www.gutenberg.org/cache/epub/20147/pg20147.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20147.txt,accepted,
20283,Women's Wild Oats: Essays on the Re-fixing of Moral Standards,"Hartley, C. Gasquoine (Catherine Gasquoine), 1867-1928",en,https://www.gutenberg.org/cache/epub/20283/pg20283.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20283.txt,accepted,
20516,Christmas: A Story,"Gale, Zona, 1874-1938; Solon, Leon V. (Leon Victor), 1872-1957 [Illustrator]",en,https://www.gutenberg.org/cache/epub/20516/pg20516.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20516.txt,accepted,
20612,Fort Amity,"Quiller-Couch, Arthur, 1863-1944",en,https://www.gutenberg.org/cache/epub/20612/pg20612.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20612.txt,accepted,
20660,The Faith of Islam,"Sell, Edward, 1839-1932",en,https://www.gutenberg.org/cache/epub/20660/pg20660.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20660.txt,accepted,
20718,The Damsel and the Sage: A Woman's Whimsies,"Glyn, Elinor, 1864-1943",en,https://www.gutenberg.org/cache/epub/20718/pg20718.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20718.txt,accepted,
20776,Encyclopedia of Needlework,"Dillmont, Thérèse de, 1846-1890",en,https://www.gutenberg.org/cache/epub/20776/pg20776.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20776.txt,accepted,
20840,Rebel Spurs,"Norton, Andre, 1912-2005",en,https://www.gutenberg.org/cache/epub/20840/pg20840.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20840.txt,accepted,
20900,English Past and Present,"Trench, Richard Chenevix, 1807-1886; Palmer, Abram Smythe [Editor]",en,https://www.gutenberg.org/cache/epub/20900/pg20900.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20900.txt,accepted,
20948,Memoirs of the Jacobites of 1715 and 1745. Volume III.,"Thomson, A. T., Mrs., 1797-1862",en,https://www.gutenberg.org/cache/epub/20948/pg20948.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/20948.txt,accepted,
21002,The Writings of Thomas Jefferson Library Edition - Vol. 6 (of 20),"Jefferson, Thomas, 1743-1826; Bergh, Albert Ellery, 1861-1919 [Editor]; Lipscomb, Andrew A. (Andrew Adgate), 1854-1915 [Editor]",en,https://www.gutenberg.org/cache/epub/21002/pg21002.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21002.txt,accepted,
21005,Shorty McCabe on the Job,"Ford, Sewell, 1868-1946",en,https://www.gutenberg.org/cache/epub/21005/pg21005.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21005.txt,accepted,
21038,A Dog with a Bad Name,"Reed, Talbot Baines, 1852-1893",en,https://www.gutenberg.org/cache/epub/21038/pg21038.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21038.txt,accepted,
21049,"The Curlytops and Their Pets; Or, Uncle Toby's Strange Collection","Garis, Howard Roger, 1873-1962; Greene, Julia [Illustrator]",en,https://www.gutenberg.org/cache/epub/21049/pg21049.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21049.txt,accepted,
21060,The Congo Rovers: A Story of the Slave Squadron,"Collingwood, Harry, 1851-1922; Schönberg, John [Illustrator]",en,https://www.gutenberg.org/cache/epub/21060/pg21060.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21060.txt,accepted,
21077,The Mind and the Brain Being the Authorised Translation of L'Âme et le Corps,"Binet, Alfred, 1857-1911",en,https://www.gutenberg.org/cache/epub/21077/pg21077.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21077.txt,accepted,
21088,The White Squall: A Story of the Sargasso Sea,"Hutcheson, John C. (John Conroy); Schönberg, John [Illustrator]",en,https://www.gutenberg.org/cache/epub/21088/pg21088.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21088.txt,accepted,
21226,Christie Redfern's Troubles,"Robertson, Margaret M. (Margaret Murray), 1821-1897; Lintott, Edward Barnard, 1875-1951 [Illustrator]",en,https://www.gutenberg.org/cache/epub/21226/pg21226.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21226.txt,accepted,
21227,Shenac's Work at Home,"Robertson, Margaret M. (Margaret Murray), 1821-1897",en,https://www.gutenberg.org/cache/epub/21227/pg21227.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21227.txt,accepted,
21237,The Bush Boys: History and Adventures of a Cape Farmer and his Family,"Reid, Mayne, 1818-1883",en,https://www.gutenberg.org/cache/epub/21237/pg21237.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21237.txt,accepted,
21296,Mother Carey's Chicken: Her Voyage to the Unknown Isle,"Fenn, George Manville, 1831-1909; Forestier, A. (Amédée), 1854-1930 [Illustrator]",en,https://www.gutenberg.org/cache/epub/21296/pg21296.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21296.txt,accepted,
21464,The Gilpins and their Fortunes: A Story of Early Days in Australia,"Kingston, William Henry Giles, 1814-1880; Webb, Archibald, 1887-1944 [Illustrator]",en,https://www.gutenberg.org/cache/epub/21464/pg21464.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21464.txt,accepted,
21612,"A Child of the Glens; or, Elsie's Fortunes","Hoare, Edward N., 1842-",en,https://www.gutenberg.org/cache/epub/21612/pg21612.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21612.txt,accepted,
21655,"The works of Guy de Maupassant, Vol. 5 Une Vie and Other Stories","Maupassant, Guy de, 1850-1893",en,https://www.gutenberg.org/cache/epub/21655/pg21655.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21655.txt,accepted,
21700,Don Juan,"Byron, George Gordon Byron, Baron, 1788-1824",en,https://www.gutenberg.org/cache/epub/21700/pg21700.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21700.txt,accepted,
21821,The Mark of Cain,"Lang, Andrew, 1844-1912",en,https://www.gutenberg.org/cache/epub/21821/pg21821.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21821.txt,accepted,
21853,"Woman's Work in the Civil War: A Record of Heroism, Patriotism, and Patience","Brockett, L. P. (Linus Pierpont), 1820-1893; Vaughan, Mary C.; Bellows, Henry W. (Henry Whitney), 1814-1882 [Commentator]",en,https://www.gutenberg.org/cache/epub/21853/pg21853.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21853.txt,accepted,
21988,Breaking Point,"Gunn, James E., 1923-2020",en,https://www.gutenberg.org/cache/epub/21988/pg21988.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/21988.txt,accepted,
22042,Christmas: Its Origin and Associations Together with Its Historical Events and Festive Celebrations During Nineteen Centuries,"Dawson, W. F. (William Francis)",en,https://www.gutenberg.org/cache/epub/22042/pg22042.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22042.txt,accepted,
22088,Apologia pro vita sua,"Newman, John Henry, 1801-1890",en,https://www.gutenberg.org/cache/epub/22088/pg22088.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22088.txt,accepted,
22096,Stories the Iroquois Tell Their Children,"Powers, Mabel",en,https://www.gutenberg.org/cache/epub/22096/pg22096.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22096.txt,accepted,
22110,Martian V.F.W.,"Vandenburg, G. L.",en,https://www.gutenberg.org/cache/epub/22110/pg22110.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22110.txt,accepted,
22115,A Fantasy of Mediterranean Travel,"Bayne, Samuel G. (Samuel Gamble), 1844-1924",en,https://www.gutenberg.org/cache/epub/22115/pg22115.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22115.txt,accepted,
22134,Gathering Jewels The Secret of a Beautiful Life: In Memoriam of Mr. & Mrs. James Knowles. Selected from Their Diaries.,"Knowles, James, 1811-1886; Knowles, Matilda Darroch, 1811-1886; Young, Duncan McNeill, 1838-1891 [Editor]",en,https://www.gutenberg.org/cache/epub/22134/pg22134.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22134.txt,accepted,
22140,The Wrong Woman,"Stewart, Charles D. (Charles David), 1868-1960; Brett, Harold, 1880-1955 [Illustrator]",en,https://www.gutenberg.org/cache/epub/22140/pg22140.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22140.txt,accepted,
22144,Good Old Anna,"Lowndes, Marie Belloc, 1868-1947",en,https://www.gutenberg.org/cache/epub/22144/pg22144.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22144.txt,accepted,
22181,The Maid and the Magpie An Interesting Tale Founded on Facts,"Moreton, Charles",en,https://www.gutenberg.org/cache/epub/22181/pg22181.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22181.txt,accepted,
22375,"The Atlantic Monthly, Volume 17, No. 104, June, 1866 A Magazine of Literature, Science, Art, and Politics",Various,en,https://www.gutenberg.org/cache/epub/22375/pg22375.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22375.txt,accepted,
22579,Bread Overhead,"Leiber, Fritz, 1910-1992; Wood, Wallace, 1927-1981 [Illustrator]",en,https://www.gutenberg.org/cache/epub/22579/pg22579.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22579.txt,accepted,
22683,Practical Pointers for Patentees,"Cresee, Franklin Allison",en,https://www.gutenberg.org/cache/epub/22683/pg22683.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22683.txt,accepted,
22702,An Echo Of Antietam 1898,"Bellamy, Edward, 1850-1898",en,https://www.gutenberg.org/cache/epub/22702/pg22702.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22702.txt,accepted,
22737,John Gayther's Garden and the Stories Told Therein,"Stockton, Frank R., 1834-1902",en,https://www.gutenberg.org/cache/epub/22737/pg22737.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/22737.txt,accepted,
