book_id,algorithm,bpb,compression_ratio,compress_ms_per_kb,decompress_ms_per_kb,valid,lossless
26138,arithmetic,5.1728,0.6466,2.0606392320245503,5.4739990526810285,True,True
26138,bwt_mtf,3.2424,0.4053,9.121321932785213,0.5977243136614561,True,True
26138,rle_huffman,4.4084,0.55105,0.36562846731394527,0.36772858873009684,True,True
26337,huffman,4.9152,0.6144,0.1516267007216811,0.34646021127700805,True,True
26337,lzw,4.5416,0.5677,0.3515806719660759,0.2504884734749794,True,True
26337,arithmetic,5.5772,0.69715,2.174656819179654,5.4651415552943945,True,True
26337,bwt_mtf,3.552,0.444,9.222502860799432,0.6265831423923374,True,True
26337,rle_huffman,4.8808,0.6101,0.3862391809001565,0.41538119670003654,True,True
266,huffman,4.539146085391461,0.5673932606739326,0.14651621556016234,0.314796193890328,True,True
266,lzw,4.054794520547945,0.5068493150684932,0.3088842092180428,0.22677570967337643,True,True
266,arithmetic,5.232276772322768,0.654034596540346,2.03574471341057,5.539565851395815,True,True
266,bwt_mtf,3.185281471852815,0.39816018398160186,9.1300533179098,0.5965560755498075,True,True
266,rle_huffman,4.577142285771423,0.5721427857214278,0.3846315911946541,0.4119056638014721,True,True
27322,huffman,4.578,0.57225,0.14394439682364463,0.3249429503455758,True,True
27322,lzw,4.1568,0.5196,0.3197095934301615,0.24167101439088584,True,True
27322,arithmetic,5.2692,0.65865,2.0969172479584812,5.703670067153871,True,True
27322,bwt_mtf,3.1524,0.39405,9.169595340825618,0.601380761526525,True,True
27322,rle_huffman,4.5868,0.57335,0.3899279871955514,0.3917983232066035,True,True
27456,huffman,4.996476009758743,0.6245595012198428,0.17721973022299106,0.3316125043057659,True,True
27456,lzw,4.974789915966387,0.6218487394957983,0.3703476850515977,0.29429576848703015,True,True
27456,arithmetic,6.416915153158038,0.8021143941447547,2.2105939340933967,5.64456780260092,True,True
27456,bwt_mtf,4.417457305502846,0.5521821631878557,1.8840070513972553,0.6659392052370218,True,True
27456,rle_huffman,5.063702900515045,0.6329628625643806,0.4255468079829869,0.4074418001880682,True,True
29047,huffman,4.3928,0.5491,0.14010839033871889,0.31678259205073117,True,True
29047,lzw,3.9532,0.49415,0.317815244756639,0.21971676163375378,True,True
29047,arithmetic,5.0728,0.6341,2.0112629760056735,5.159145727939904,True,True
29047,bwt_mtf,3.356,0.4195,8.967243212834001,0.6135587329044938,True,True
29047,rle_huffman,4.2292,0.52865,0.34346598386764526,0.35713976323604585,True,True
2918,huffman,4.836,0.6045,0.1420284928753972,0.336042700894177,True,True
2918,lzw,4.1344,0.5168,0.30710640642791986,0.22690503671765327,True,True
2918,arithmetic,5.526,0.69075,2.152963123098016,5.283284787274897,True,True
2918,bwt_mtf,3.1556,0.39445,9.01746278386563,0.6092082176357507,True,True
2918,rle_huffman,4.8932,0.61165,0.385591347143054,0.4241305086761713,True,True
29340,huffman,4.5704,0.5713,0.1489746432751417,0.3232450559735298,True,True
29340,lzw,3.964,0.4955,0.30728284157812596,0.22402723841369152,True,True
29340,arithmetic,5.258,0.65725,2.0688329728320243,5.231754086352884,True,True
29340,bwt_mtf,3.182,0.39775,9.039765862375498,0.6076128767803312,True,True
29340,rle_huffman,4.434,0.55425,0.3337969662621617,0.37488762885332105,True,True
29559,huffman,4.5676,0.57095,0.14412912651896476,0.3128209408372641,True,True
29559,lzw,4.3964,0.54955,0.3129045505076647,0.2441353216767311,True,True
29559,arithmetic,5.262,0.65775,2.0411098113283517,5.521084415912628,True,True
29559,bwt_mtf,3.5652,0.44565,9.053637631982564,0.615765555202961,True,True
29559,rle_huffman,4.5872,0.5734,0.38234726395457985,0.39780828170478344,True,True
29664,huffman,4.7856,0.5982,0.14525102078914642,0.34406558722257613,True,True
29664,lzw,4.6168,0.5771,0.3397602304816246,0.2588776959106326,True,True
29664,arithmetic,5.4556,0.68195,2.1294355968013408,5.494992025569081,True,True
29664,bwt_mtf,3.6604,0.45755,9.030790348723531,0.626645196788013,True,True
29664,rle_huffman,4.7608,0.5951,0.3714609663933516,0.3997524991631508,True,True
30203,huffman,4.754,0.59425,0.13956669438630342,0.3275473406538367,True,True
30203,lzw,4.4804,0.56005,0.3252512767910957,0.25188689921051266,True,True
30203,arithmetic,5.4328,0.6791,2.088494182378054,5.441540147177875,True,True
30203,bwt_mtf,3.6236,0.45295,9.057654220797122,0.6266985472291708,True,True
30203,rle_huffman,4.782,0.59775,0.38085708804428575,0.4019623935222626,True,True
3030,huffman,4.786633906633907,0.5983292383292383,0.14056324720822036,0.3394245001183095,True,True
3030,lzw,4.454447174447174,0.5568058968058968,0.3287950277108818,0.2479937793435277,True,True
3030,arithmetic,5.47027027027027,0.6837837837837838,2.1129910911476877,5.52131083329421,True,True
3030,bwt_mtf,3.482653562653563,0.43533169533169536,9.43393301392656,0.6258925506318817,True,True
3030,rle_huffman,4.8,0.6,0.3856783535981354,0.44118987162956735,True,True
